company_name,arabic_name,sector,sub_sector,city,country,website,email,phone,linkedin_url,employees,founded_year,description,is_startup,is_listed,tags
ThinkSys,ثينك سيس,Information Technology,Software Development & QA,Riyadh,Saudi Arabia,https://www.thinksys.com,sales@thinksys.com,N/A,https://www.linkedin.com/company/thinksys-inc,500–1000,2013,"ThinkSys is a global leader in software development, QA testing, DevOps, and AI-driven solutions with a presence in Saudi Arabia. They deliver innovative, high-quality mobile and web applications for enterprises. Their services span the full software development lifecycle with a focus on quality and precision.",False,False,"Mobile App Development, QA Testing, DevOps, AI Solutions, Software Development"
Scode,إس كود,Information Technology,Custom Software & Mobile App Development,Riyadh,Saudi Arabia,https://www.scode.sa,info@scode.sa,+966-558113111,N/A,50–200,N/A,"Scode is a leading Saudi technology company offering custom software development, cloud solutions, and AI innovations. They are trusted by universities and major institutions across Saudi Arabia. Their offerings include mobile apps, enterprise software, and intelligent automation platforms.",False,False,"Mobile App Development, Custom Software, Cloud Solutions, AI, Saudi Arabia"
Sumerge,سوميرج,Information Technology,Digital Transformation & Mobile Development,Riyadh,Saudi Arabia,https://www.sumerge.com,N/A,N/A,https://www.linkedin.com/company/sumerge,200–500,2005,"Sumerge is a trusted technology consultancy helping organizations modernize platforms, optimize operations, and accelerate digital transformation. They develop mobile and enterprise applications for clients across the Middle East and Saudi Arabia. Their team specializes in delivering lasting digital impact through modern technology stacks.",False,False,"Digital Transformation, Mobile Development, Technology Consulting, Enterprise Software"
Brainvire Infotech,برين واير,Information Technology,Mobile App & Web Development,Al Khobar,Saudi Arabia,https://www.brainvire.com,N/A,+966-547374253,https://www.linkedin.com/company/brainvire,1000+,2000,"Brainvire is an award-winning digital transformation agency with a presence in Al Khobar, Saudi Arabia. They specialize in AI-powered digital solutions including web and mobile application development for enterprise clients. Their services help businesses in Saudi Arabia accelerate their digital journeys with cutting-edge technology.",False,False,"Mobile App Development, AI Solutions, Web Development, Digital Transformation, E-commerce"
Net Solutions,نت سولوشنز,Information Technology,Mobile & Web App Development,Riyadh,Saudi Arabia,https://www.netsolutions.com,N/A,N/A,https://www.linkedin.com/company/net-solutions,500–1000,2000,"Net Solutions is a global software development firm serving clients in Saudi Arabia with world-class mobile apps, websites, and online store solutions. They help businesses drive revenue and growth through expert development teams. Their Saudi Arabia practice focuses on custom digital products for enterprise and mid-market clients.",False,False,"Mobile App Development, Web Development, E-commerce, Software Development, UI/UX"
Orangesoft,أورنج سوفت,Information Technology,Custom Mobile & Web Software Development,Riyadh,Saudi Arabia,https://orangesoft.co,hello@orangesoft.co,N/A,https://www.linkedin.com/company/orangesoft,50–200,2011,"Orangesoft is a custom software development company helping Saudi and regional businesses build high-quality web and mobile software rapidly. They focus on compliance, performance, and scalability without compromising development speed. Their expertise spans native and cross-platform mobile development for a wide range of industries.",False,False,"Mobile App Development, Custom Software, Web Development, Cross-Platform, Agile"
Al Rajhi Bank,مصرف الراجحي,Financials,Islamic Banking,Riyadh,Saudi Arabia,https://www.alrajhibank.com.sa,care@alrajhibank.com.sa,+966 11 2116000,https://www.linkedin.com/company/al-rajhi-bank,"10,000+",1957,"Al Rajhi Bank is one of the largest Islamic banks in the world and the largest bank in Saudi Arabia by assets. It offers a comprehensive range of Sharia-compliant banking products and services for individuals and businesses. With a vast branch network and digital banking platform, it serves millions of customers across the Kingdom and internationally.",False,True,"Islamic Banking, Retail Banking, Corporate Banking, Digital Banking, Tadawul Listed"
Saudi National Bank,البنك الأهلي السعودي,Financials,Commercial Banking,Riyadh,Saudi Arabia,https://www.alahli.com,N/A,+966 920001000,https://www.linkedin.com/company/saudi-national-bank,"15,000+",1953,"The Saudi National Bank (SNB) is the largest bank in Saudi Arabia by assets, formed through the merger of National Commercial Bank (NCB) and Samba Financial Group in 2021. It provides a full spectrum of retail, corporate, and investment banking services. SNB plays a pivotal role in supporting the Kingdom's Vision 2030 economic transformation agenda.",False,True,"Commercial Banking, Corporate Banking, Investment Banking, Vision 2030, Tadawul Listed"
Riyad Bank,بنك الرياض,Financials,Commercial Banking,Riyadh,Saudi Arabia,https://www.riyadbank.com,N/A,+966 11 4013030,https://www.linkedin.com/company/riyad-bank,"5,000–10,000",1957,"Riyad Bank is one of Saudi Arabia's oldest and most established commercial banks, offering retail, corporate, and treasury banking services. It operates an extensive branch and ATM network across the Kingdom alongside advanced digital banking channels. The bank is listed on the Saudi Exchange (Tadawul) and is a key financial institution in the Kingdom.",False,True,"Commercial Banking, Retail Banking, Treasury, Digital Banking, Tadawul Listed"
Alinma Bank,مصرف الإنماء,Financials,Islamic Banking,Riyadh,Saudi Arabia,https://www.alinma.com,N/A,+966 920002020,https://www.linkedin.com/company/alinma-bank,"3,000–5,000",2006,"Alinma Bank is a leading Saudi Islamic bank committed to providing innovative and Sharia-compliant financial solutions to individuals, businesses, and institutions. It offers retail banking, corporate banking, treasury services, and investment products. Alinma is known for its strong digital banking presence and customer-centric approach.",False,True,"Islamic Banking, Sharia-Compliant, Retail Banking, Corporate Banking, Tadawul Listed"
Saudi Awwal Bank (SAB),البنك السعودي الأول,Financials,Commercial Banking,Riyadh,Saudi Arabia,https://www.sab.com,N/A,+966 800 124 4000,https://www.linkedin.com/company/saudi-awwal-bank,"3,000–5,000",1978,"Saudi Awwal Bank (SAB), formerly known as HSBC Saudi Arabia, is a major commercial bank providing personal, business, and corporate banking solutions. It offers a wide range of products including loans, mortgages, credit cards, and wealth management services. SAB combines global banking expertise with deep local market knowledge to serve its Saudi customer base.",False,True,"Commercial Banking, Personal Banking, Wealth Management, Corporate Banking, Tadawul Listed"
Bank AlBilad,بنك البلاد,Financials,Islamic Banking,Riyadh,Saudi Arabia,https://www.bankalbilad.com.sa,N/A,+966 920001002,https://www.linkedin.com/company/bank-albilad,"3,000–5,000",2004,"Bank AlBilad is a Saudi joint-stock Islamic bank offering Sharia-compliant banking services through a wide network of branches and ATMs across the Kingdom. It provides personal, business, and corporate banking products, supported by round-the-clock customer service and digital channels. The bank is committed to serving all segments of Saudi society in line with Islamic principles.",False,True,"Islamic Banking, Sharia-Compliant, Retail Banking, Digital Banking, Tadawul Listed"
Banque Saudi Fransi,البنك السعودي الفرنسي,Financials,Commercial Banking,Riyadh,Saudi Arabia,https://www.alfransi.com.sa,N/A,+966 920005550,https://www.linkedin.com/company/banque-saudi-fransi,"3,000–5,000",1977,"Banque Saudi Fransi (BSF) is one of Saudi Arabia's leading commercial banks, offering a comprehensive suite of retail, corporate, and investment banking services. With strong ties to the French banking sector through Credit Agricole, BSF brings international expertise to the Saudi market. It is listed on the Saudi Exchange (Tadawul) and caters to individual, SME, and large corporate clients.",False,True,"Commercial Banking, Corporate Banking, Investment Banking, SME Banking, Tadawul Listed"
Arab National Bank,البنك العربي الوطني,Financials,Commercial Banking,Riyadh,Saudi Arabia,https://www.anb.com.sa,N/A,+966 920002270,https://www.linkedin.com/company/arab-national-bank,"3,000–5,000",1979,"Arab National Bank (ANB) is a major Saudi commercial bank offering a broad range of retail, corporate, and investment banking services. It operates a significant branch and ATM network across the Kingdom and maintains a strong digital banking presence. ANB is listed on the Saudi Exchange (Tadawul) and has a strategic partnership with Arab Bank of Jordan.",False,True,"Commercial Banking, Retail Banking, Investment Banking, Digital Banking, Tadawul Listed"
STC Pay,اس تي سي باي,Financials,Digital Payments / Mobile Wallet,Riyadh,Saudi Arabia,https://www.stcpay.com.sa,N/A,+966 55 805 8513,https://www.linkedin.com/company/stcpay,501-1000,2018,"STC Pay is Saudi Arabia's leading mobile wallet and digital payment platform, operated as a subsidiary of Saudi Telecom Company (stc). It enables users to send, receive, and manage money digitally, and achieved unicorn status in 2020 with a $1B+ valuation.",False,False,"mobile wallet, digital payments, unicorn, telco-fintech, BNPL"
